url,live_http_status_2026_08_25,current_title,current_h1,current_canonical,current_meta_robots,current_x_robots_tag,product_sitemap_status,image_sitemap_status,audit_2026_08_24_sitemap_status,gsc_clicks_retained_16m,gsc_impressions_retained_16m,gsc_position_retained_16m,gsc_evidence_generated_at,ahrefs_backlinks,ahrefs_referring_domains,incoming_internal_source_pages_retained,incoming_internal_anchor_text,incoming_internal_source_sample,content_uniqueness,business_value,closest_approved_page,duplication_analysis,recommended_decision,rationale,temporary_containment,disposition_status,live_check_error
https://www.samanportable.com/product/prefab-buildings/buy-container-buildings,200,Container Buildings — Modular │ Price & Specs │ SAMAN,Buy Container Buildings,https://www.samanportable.com/product/prefab-buildings/buy-container-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,7,442,15.01,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,10,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefab-buildings | https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings | https://www.samanportable.com/product/prefab-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 10 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings,200,Buy Prefabricated Buildings │ Factory-Fitted │ SAMAN,Prefabricated Buildings,https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,83,17150,26.41,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,10,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefab-buildings | https://www.samanportable.com/product/prefab-buildings | https://www.samanportable.com/product/prefab-buildings/buy-container-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 10 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefab-buildings/modular-office-buildings,200,"Modular Office Buildings │ Multi-Room, Multi-Floor │ SAMAN",Modular Office Buildings,https://www.samanportable.com/product/prefab-buildings/modular-office-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,22,6947,40.66,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,12,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/customized-prefab-structures-ncr | https://www.samanportable.com/low-cost-modular-office-solutions | https://www.samanportable.com/product-category/prefab-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 12 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefab-buildings/prefab-commercial-buildings,200,Prefab Commercial Buildings | Pre-Built | SAMAN Portable,Prefab Commercial Building,https://www.samanportable.com/product/prefab-buildings/prefab-commercial-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,10,2702,38.97,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,10,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefab-buildings | https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings | https://www.samanportable.com/product/prefab-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 10 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefab-buildings/prefab-industrial-buildings,200,Prefab Industrial Building | Heavy-Duty | SAMAN Portable,Prefab Industrial Building,https://www.samanportable.com/product/prefab-buildings/prefab-industrial-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,12,8902,29.6,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,10,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefab-buildings | https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings | https://www.samanportable.com/product/prefab-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 10 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefab-buildings/prefab-manufacturing-buildings,200,Prefab Manufacturing Building | Heavy-Duty | SAMAN Portable,Prefab Manufacturing Building,https://www.samanportable.com/product/prefab-buildings/prefab-manufacturing-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,10,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefab-buildings | https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings | https://www.samanportable.com/product/prefab-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 10 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefab-buildings/prefab-office-buildings,200,Prefab Commercial Office Buildings | SAMAN,Prefab Commercial Office Buildings,https://www.samanportable.com/product/prefab-buildings/prefab-office-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,23,3246,31.76,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,11,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/low-cost-modular-office-solutions | https://www.samanportable.com/product-category/prefab-buildings | https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 11 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefab-buildings/prefabricated-steel-buildings,200,Prefabricated Steel Buildings: 9 Powerful tips for Strength,Prefabricated Steel Building,https://www.samanportable.com/product/prefab-buildings/prefabricated-steel-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,21,7664,23.37,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,10,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefab-buildings | https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings | https://www.samanportable.com/product/prefab-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 10 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefab-buildings/steel-prefab-buildings,200,"Steel Prefab Buildings │ Multi-Room, Pre-Built │ SAMAN",Steel Prefab Buildings,https://www.samanportable.com/product/prefab-buildings/steel-prefab-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,10,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefab-buildings | https://www.samanportable.com/product/prefab-buildings/buy-prefabricated-buildings | https://www.samanportable.com/product/prefab-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/prefab-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefab-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 10 retained crawl source pages linked here; closest approved owner: /product/prefab-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefabricated-houses/bunkhouse-cabin,200,Bunkhouse Cabin — Factory-Built Crew Sleeping Unit | SAMAN,Bunkhouse Cabin,https://www.samanportable.com/product/prefabricated-houses/bunkhouse-cabin,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,8,9945,11.68,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,7,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefabricated-houses | https://www.samanportable.com/product/prefabricated-houses/prefab-site-office | https://www.samanportable.com/product/prefabricated-houses/portable-cabin-house,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefabricated-houses/prefabricated-bunkhouse,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefabricated-houses/prefabricated-bunkhouse; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 7 retained crawl source pages linked here; closest approved owner: /product/prefabricated-houses/prefabricated-bunkhouse. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefabricated-houses/prefab-site-office,200,Prefab Site Office for Construction Sites | SAMAN,Prefab Site Office for Construction Sites,https://www.samanportable.com/product/prefabricated-houses/prefab-site-office,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,17,15663,16.94,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,7,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefabricated-houses | https://www.samanportable.com/product/prefabricated-houses/portable-cabin-house | https://www.samanportable.com/product/prefabricated-houses/prefabricated-bunkhouse,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefabricated-houses,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefabricated-houses; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 7 retained crawl source pages linked here; closest approved owner: /product/prefabricated-houses. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/prefabricated-houses/saman-prefab-office,200,SAMAN Prefab Office │ Factory-Fitted Signature Cabin,SAMAN Prefab Office,https://www.samanportable.com/product/prefabricated-houses/saman-prefab-office,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,155,29429,13.17,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,8,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/prefabricated-houses | https://www.samanportable.com/product/prefab-buildings/prefab-office-buildings | https://www.samanportable.com/product/prefabricated-houses/prefab-site-office,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/prefabricated-houses,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/prefabricated-houses; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 8 retained crawl source pages linked here; closest approved owner: /product/prefabricated-houses. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/puf-panel/cold-storage-puf-panel,200,"Cold Storage PUF Panel, Cold Room & Freezer Panels | SAMAN",Cold Storage PUF Panel for Cold Rooms and Freezer Rooms,https://www.samanportable.com/product/puf-panel/cold-storage-puf-panel,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,4,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product | https://www.samanportable.com/product-category/puf-panel | https://www.samanportable.com/product/puf-panel,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/puf-panel,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/puf-panel; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 4 retained crawl source pages linked here; closest approved owner: /product/puf-panel. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/puf-panel/puf-panel-house,200,"PUF Panel House, Price, Design & Residential Use | SAMAN","PUF Panel House, Price, Design and Residential Use in India",https://www.samanportable.com/product/puf-panel/puf-panel-house,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,6,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product | https://www.samanportable.com/product-category/puf-panel | https://www.samanportable.com/product/puf-panel,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/puf-panel,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/puf-panel; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 6 retained crawl source pages linked here; closest approved owner: /product/puf-panel. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/puf-panel/puf-panel-price,200,"PUF Panel Price 2026, Rate Per Sq Ft by Thickness | SAMAN",PUF Panel Price 2026. Rate per Sq Ft and Sq Mt by Thickness,https://www.samanportable.com/product/puf-panel/puf-panel-price,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,7,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product | https://www.samanportable.com/product-category/puf-panel | https://www.samanportable.com/product/puf-panel/cold-storage-puf-panel,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/puf-panel,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/puf-panel; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 7 retained crawl source pages linked here; closest approved owner: /product/puf-panel. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/puf-panel/puf-panel-roofing,200,"PUF Panel Roofing Sheet, Insulated Roof Panels | SAMAN","PUF Panel Roofing, Insulated Roof Sheets for Sheds and Site Buildings",https://www.samanportable.com/product/puf-panel/puf-panel-roofing,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,9,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/puf-panel | https://www.samanportable.com/product/peb-constructions | https://www.samanportable.com/product/prefab-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/puf-panel,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/puf-panel; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 9 retained crawl source pages linked here; closest approved owner: /product/puf-panel. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/puf-panel/puf-panel-specification,200,"PUF Panel Specification: Thickness, Size & Density | SAMAN","PUF Panel Specification: Thickness, Size, Facing and Weight",https://www.samanportable.com/product/puf-panel/puf-panel-specification,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,6,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product | https://www.samanportable.com/product-category/puf-panel | https://www.samanportable.com/product/puf-panel/cold-storage-puf-panel,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/puf-panel,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/puf-panel; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 6 retained crawl source pages linked here; closest approved owner: /product/puf-panel. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/puf-panel/puf-sandwich-panel,200,"PUF Sandwich Panel & PUF Sheet, Manufacturer | SAMAN","PUF Sandwich Panel. PUF Sheets Manufactured for Wall, Roof and Cold Rooms",https://www.samanportable.com/product/puf-panel/puf-sandwich-panel,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,6,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/puf-panel | https://www.samanportable.com/product/puf-panel | https://www.samanportable.com/product/puf-panel/puf-panel-roofing,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/puf-panel,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/puf-panel; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 6 retained crawl source pages linked here; closest approved owner: /product/puf-panel. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/roofing-sheet/metal-roofing-sheet,200,"Metal Roofing Sheet: GI, Galvalume, PPGI & PPGL Sheets | SAMAN","Metal Roofing Sheet: GI, Galvalume and Colour-Coated Steel, Compared Honestly",https://www.samanportable.com/product/roofing-sheet/metal-roofing-sheet,,,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,1,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product/roofing-sheet,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/roofing-sheet,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/roofing-sheet; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 1 retained crawl source pages linked here; closest approved owner: /product/roofing-sheet. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/roofing-sheet/pvc-roofing-sheet,200,"PVC & uPVC Roofing Sheets - Corrugated, Rust-Proof | SAMAN","PVC & uPVC Roofing Sheets - The Roof That Cannot Rust, Chosen Honestly",https://www.samanportable.com/product/roofing-sheet/pvc-roofing-sheet,,,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,1,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product/roofing-sheet,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/roofing-sheet,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/roofing-sheet; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 1 retained crawl source pages linked here; closest approved owner: /product/roofing-sheet. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/sandwich-panel,200,"Sandwich Panel Manufacturer in India, Types, Cores & Sizes | SAMAN",Sandwich Panel Manufacturer in India: Compare the Five Cores and Choose Right,https://www.samanportable.com/product/sandwich-panel,"index,follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,431,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/7-tips-for-choosing-the-perfect-portable-cabin-location | https://www.samanportable.com/2nd-hand-porta-cabins | https://www.samanportable.com/18-benefits-of-luxury-portable-cabin,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,OWNER_MAPPING_REQUIRED,AMBIGUOUS_OWNER; near-duplication requires owner review,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 431 retained crawl source pages linked here; closest approved owner: OWNER_MAPPING_REQUIRED. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/security-cabins/portable-security-cabin,200,Portable Security Cabin │ Relocate Any Post │ SAMAN Portable,Portable Security Cabin,https://www.samanportable.com/product/security-cabins/portable-security-cabin,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,11,2374,31.89,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,6,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/security-cabins | https://www.samanportable.com/product/security-cabins/prefabricated-security-cabin | https://www.samanportable.com/product/security-cabins,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/security-cabins,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/security-cabins; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 6 retained crawl source pages linked here; closest approved owner: /product/security-cabins. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
